app_name,app_package,app_categoryId,reviewId,review,reply,userName,score,at
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,58d5ca5b-97ad-46bd-899b-f06cfbcb1b16,awesome,,Michel Chaim Machado,5.0,"Jul 17, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,5bab89e6-0820-4f1c-ad3c-fecfbde0a426,The voice input is absolutely terrible,,C L,1.0,"Jul 17, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,fb0796f8-e1c1-4c49-8a10-eca32284d0f7,Claude is awesome,,Zachary Parent,5.0,"Jul 17, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,2b15ac27-82dd-4626-a0da-2f713a87ea87,I use all of the AIs and Claude is definitely one of the best,,Michael,5.0,"Jul 17, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,5274bc12-426f-44bc-a0fc-0cc54b51c5f4,fun and accurate,,Tim W,5.0,"Jul 17, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,5c0e2861-aa1a-4f3a-90c8-4cb12a151628,the best,,Aaron Ryan,5.0,"Jul 17, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,4fed53ad-0bc4-49ed-877d-5e1aab004782,"intuitive, soft of art in conversation way, haiku style masterpiece",,rafal estates,5.0,"Jul 17, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,ab9a620e-2273-453f-9337-572978d90f89,Very intelligent and smooth,,John Buck,5.0,"Jul 17, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,bf69de45-baa5-4a1b-b3f0-551f4f3f891e,"Very impressive and useful app! I've found Claude to be an excellent AI tool that's been extremely helpful about topics as diverse as carpentry, cleaning products, psychology, fitness, programming and movies. As well as working with text, the app also makes it easy to provide images or PDF documents for Claude to read and comprehend, with impressive results.",,Glen MacDonald,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,9e80e3ee-c55f-40bb-bc0b-521113f0f258,miss leading,,George L Williams,1.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,8477ae25-f149-4b93-ba0c-99cfb6033b1d,wish the memory management was better on the free tier when that bombs out I just go to chattygpt or gemisigh.,,Ari Ramkilowan,4.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,7eacf689-019a-46fd-b49c-898c11a82888,very kool,,Plus,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,36e71414-b333-4e76-86d2-7f4d270826b0,very good,,Hunar Mahmood,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,c080e65a-d989-470f-a568-38237d9a0c3c,Service is cool but usage limits are soo low even with pro. I want to like it more than chatgpt but can't without higher limits.,,Jeff Ream,3.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,9eafe58d-93b9-4449-8f3e-7c576f07236a,9'D�3* H'B9',,Hadi Rahimi,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,c6df5426-1f4f-4b65-8306-eaf43a0030bc,good app for developers,,Lalit Pal,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,d6cd8e33-0010-438d-bc9a-57aa07334b9c,mala experiencia - solo sirve para programar pero del resto no me parece la gran cosa y es muy costosa,,kaos jimenez,1.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,2617713c-8ebe-406a-a482-d678a5edd589,insanelly god level tool =',,Ranjit Singh,1.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,653cc47f-008a-4948-ba7d-851e4620cbf7,"The research tool is great. It produces direct, well-supported answers, although I found one or two NB factual errors in a recent report. I still give it five stars because it saves me time, and I feel confident in its abilities.",,Robert Tate,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,da4e53f7-ebf2-4c03-9292-169ffe9b637f,worse app I ever been on,,Karon Jones,1.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,7a041594-c143-4cb8-b37d-a5254b8e6f4f,I like this app very much. its can help me everything about education and else. I love this app>w>w,,1###)L,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,5b3c130d-a956-448c-b189-719779b591a9,I couldn't run my business without it!,,Samantha,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,9f921971-8195-402b-9359-aece65e321a8,Really just a perfect assistant.,,Nate Salzl,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,afddac70-db88-4c91-a4b4-46997241bc4a,really great program continually upgrading easy to use on the text documenting side it keeps all your conversations so that you can go back and review,,Michael Witten,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,cfd48ed8-75ec-4b82-ab00-29623c881165,"best one, i like it a lot",,Gerson Alliance TUYISHIME,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,5fa1f82e-02de-498a-b8dc-7b2716c2de3a,This is the best app I have ever used that has previous records in the sessions and helps to solve even very difficult problems.,,Sala Man,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,67d00bf6-bfff-4e68-9da2-33abcfad601d,,,Muda gbonlahan,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,f11c6263-93fd-403b-ae58-43f74e5fccd3,i don't understand it's saying two lines prompt in mobile is too long.. not accepting it,,osm vision,1.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,64c09ad6-1c81-4e03-861f-6bc1ff4c40bc,This is undoubtedly the most effective tool for everyday applications.,,Fahim,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,5a341ba0-0224-4b28-bcb6-0299bfa06c43,"I really like talking to Claude, it seems very helpful.",,Jonathan Carr,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,a4305ec8-7d8e-4c31-acf7-2cca89cc8fbd,Claude speaks beautifully,,Michael Palmero,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,60b6d4eb-ff39-40de-88fa-d4e7da925b46,Tried to have it analyze 1 single 17mb txt file. It said this chat has reached it's limit and wouldn't analyze it. It was the only chat I did. No good.,,Eric Livesay,1.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,e6431ae0-fe2c-43c5-a889-145d7ffa9be3,it's the best in market bro Just Buy the subscription you will never Regret but that's me =%,,MUHAMMAD SHOAIB,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,9520fd66-6a36-478d-a81e-026e030004ca,limits with the pro subscription,,Mohamed Serag,1.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,b66577d3-f4a6-468b-b1b0-ea1641a5ca3a,awesome,,pankaj kumar,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,e63cc6df-8b62-4617-b2cb-c1496cc27f72,it's really good for coding,,Asif Bin,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,ac1da81d-49bf-49af-a444-22f72bd4ff29,I always thought that I'm not easily impressed but I'd be lying if didn't say I was completely blown away. absolutely love it.,,Siddharth Jain,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,70066d79-40f0-4f21-9996-9b88c0c7f0b2,"The experiences I've had with Claude AI is very good and satisfying. I recommend it for people to use , although It's quite similar to ChatGPT. I love it",,Hephzibah Ori,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,572d99fa-b106-45fc-8ee7-3c123381b79e,artifacts feature = =M<�,,Sjohnson Itgrad (Steve),4.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,fca0705e-9e8e-457c-9ab8-b81a5d8ddb70,best AI. I love this app .,,jules fabrice,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,cc24720e-82cb-4619-9a13-81cfa8de1fe9,"Claude does well. It has quirks similar to other models, e.g. wants to make you happy and be very (overly?) helpful. This leads to excessive and frankly misleading flattery. This isn't unique to Claude!! Sometimes I need someone to tell me (gently maybe) that I'm talking nonsense. Claude is more focused, succinct and consistent than ChatGPT, less X & libertarian/conservative than Grok, less stupid than Gemini, and more ""named"" than Copilot. Seriously, MS? ""Copilot"" is just lazy.",,Mike,5.0,"Jul 16, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,e4b4324b-21b2-4547-9455-f30a30a0ff68,Very good. Really elegant interface too.,,Dominic Fitzpatrick,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,b9185035-2143-44c7-ac21-947185a46e9a,The smartest AI alive!,,Codrut Radu,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,cda93df3-989b-4658-a511-a0565afb1fb3,"A very valuable service, especially if you're learning new skills.",,Slavena Ilieva,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,576d8e1f-6818-4803-a82e-a5656238d917,"Absolute perfection. Concise, precise, accurate, smart and very knowledgeable. A perfect writing companion for my Substack. I'm currently writing a series of posts where Claude generated a table for the series idea. I've set up Project Rules and Project Knowledge so I can just type in ""POST [X] and the post is selected from the table, topic expected, researched, and written.",,Chas Newport,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,e60be3bb-6557-46d6-9437-2237650ed1eb,"Anthropic's AI (Claude) is by far my choice when it comes to trying to understand new subject matter ( particularly when it's technical ) as well as further my own interpretation or analysis of existing areas of knowledge. It is like a digital Socrates; it can help one refine and further their own thinking and understanding by asking questions and playing devil's advocate, and draw upon the entire domain of human knowledge in doing so. The Android app interfaces with their product sleekly! =",,John Ochs,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,2f691ade-60d4-4c15-bb8b-edf2121e5605,Current Data always show's wrong or Incorrect. Stupid AI,,Bindu Madhava,1.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,6da9e57e-d87c-4410-83ad-81fcfb38bb28,,,Rakesh Roy,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,a8c12c24-5b88-4500-ba8c-9bfc4e5edbd8,i love it,,Fairya,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,5ff6cc58-e5ff-4cbd-a355-1b5d3ea274eb,"Claude is a good tool for research, it analyses everything for you, is more accurate than Chatgpt",,Collins Kimanji,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,26443ff0-4cf6-46b9-be49-d359179068a5,stupid answers,,Mohammed Issa,1.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,eca33bb3-df63-4562-ab5c-0ec749983dc5,the pro version also restricted. totally disappointment,,Nader Elmahdy,1.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,ee53af5d-4c61-4c1c-8c54-5ae85f5f1b84,Really amazing,,David Mensah,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,5f5843aa-a928-46a5-b9b7-07ed0f8998f9,very nice =M,,Arnav Khanna,1.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,abb65905-f120-45f5-bd93-e8a98d7c89db,No customer support!!!,,Darijan Avri,1.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,442b40e7-77cc-4216-8811-f732fdf31663,"worse than ChatGPT, Gemini, and even Copilot.",,Travis Blackburn,1.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,59d17620-4209-4967-b8be-efed3b9e103b,Fantastic,,Robert Spencer,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,1e871bd1-f6b8-40a8-ba00-d3486a9a0247,"awesome with, jailbreak patch",,IKECHUKWU FREDERICK OPARA,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,686c2149-c43f-4af7-8066-576dc0b1877c,,,EBRAHIM AZADI,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,ef552f0a-a83b-4e7e-a96e-416bbafb1b6a,Answer any questions.,,Carol Gust,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,acc412f5-6a01-4f7f-8f33-e923f4287eb9,Reaches limits too quickly,,Denis Masimba,2.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,b6d3df9b-5b66-44fb-bc54-40f7df555b80,"� muito bom mesmo, especialmente se voc� for ter como auxiliar ao estudar",,Jos� Roberto Oliveira Santos,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,199e9c84-c50c-4253-a53b-1593eec6fcae,it is bad =N because every time it is writting that chat has reached it's limit so my rating will be very bad,,Mithilesh Rani,1.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,bdac5890-91f1-4009-b8e3-02d965ce2e88,"It's very nice.I love its quiz system, I'm so amazing about that.",,tonnam,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,c3b40cfb-0ce0-4f31-ab9c-b9061915dfb6,"its impossible to work , with it as it always restrictions on normal things. it cant advice on basic things it always say go to the DR , that is copyrighted , weh it waste of my money",,Lungani Magwaza,1.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,fd2e9e06-fc04-4d55-85c0-5aaa64fa5963,"Very useful and personal. The system doesn't always track chats when logging in (useful for personal privacy and questions you in order to learn and stay fresh being more receptive (Doesn't always remember although, but it does allow you to without removing previous chat checks especially from third parties)",,MrAntDaniels AnthonyDaniels,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,39c19f23-5a87-4cb7-80c8-f94d24d1628b,Too much censorship =N=N=N=N=N,,Ziroox Usaa,1.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,272eb2ca-6040-4103-ac59-6a2a6ca74bb4,"it is good to use for writing code but I want more update , when writing code, the Ai should fixed all code once",,Lawal Kabir,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,7a6ce7ca-4aee-4516-b43c-5d4d6ddd3e87,good but beware kimi k2,,Dennis Nehemia,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,61a76c47-de37-4b9a-8723-357d414cf6f8,flamed out couldn't answer what upgrades were made to Claude Desktop today. guess I will ask Grok!,,barry m,1.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,08a30150-38f0-439f-ba85-d17502253958,awsome,,Wayne Lee,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,542659d8-9cee-418c-9ab0-5633a8fd2d8d,pretty useful digital lad sometimes messes up things but its ok,,Jos� Das Quintas,4.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,d0fe85ac-80eb-4b9c-96e6-a300e4034188,love Claude and has helped me think through several things so far,,Daniel Lively,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,b8964dce-e03c-41c6-94e3-775778ff49e5,easy to use and provides comprehensive information,,Michael Johnson,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,351be9dc-57a2-491c-b7e1-e7c2c27b1e6f,"Ok. I'm amazed. It's like magic. AI still scares me a bit in the hands of sociopaths. It's truly amazing technology. It still has an uneasy ""Terminator"" vibe, but jumping in anyway. God help us.",,Janet Elizabeth .Spence-Smith,5.0,"Jul 15, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,bb695a95-7afb-4703-9aa8-ddd3c595d572,the best AI for practical needs,,Alex Potemkin,5.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,d20ff15b-a6ea-46bd-94de-acaf2b97409b,this is the. worst app it took away my job and now im jobless thank u Claude,,Aliyaan Ali,4.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,83764ac8-d7e5-4726-85ac-1f6ce019c8d8,"Good for students doing research, high sensitivity",,Sanni yekini,1.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,4e8aae78-4c78-453d-a195-40c189750588,it's like I'm talking to a real human,,Legend The great one,5.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,2841f040-827d-4ce7-b037-9b7d492cfbab,I'm finding that CLAUDE has more in-depth and precise information than GEMINI.,,TED SWITZER,5.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,d99f8512-a207-49ff-a4f0-0710bfc27870,more realistic,,Paarkavi Dhanasekar,5.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,8cdbad6e-d950-4882-b105-b1a1cb572135,"Pretty good, Very on point and fast replied",,Elyjia Escolano,5.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,85ef8844-4179-4da6-9d94-aaaa90a96649,perfect for my writing Projects. very intuitive assistant.,,ivon luna,5.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,e6f3e039-df8d-49dd-b14f-4759f1e278f7,full of utility,,T�ng Anh,5.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,dde4fe4e-0315-4754-94c0-a5b38a559a04,"Disappointed that Claude's Artifacts cant be downloaded as APKs. I expected to be able to export AI-generated apps or tools as installable files, but thats not supported. Please consider adding this feature.",,Philip nayak,1.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,a418677e-a29e-47f5-86cc-e86e27c62c68,All answers were produced efficiently and more truthful than other AI systems. I use Claude more exclusively now.,,Joseph M Mizzi,5.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,447a059b-2cc9-4be2-ba67-a76a1435d6c1,"compared to chatgpt which has gotten pretty much useless now, Claude has some rather generic responses. It's not really interesting for me to use it long term!",,Daniel Bradler,1.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,f3d336aa-9f03-46ee-8e93-692fc3b70853,very impressive,,sanjay bhargav,5.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,88aa2416-8859-4676-b6e7-903906c0d1ad,"The speech to text feature is very poor, when compared with what chatgpt has. Request you to update that asap.",,Krishna Mishra,2.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,dcb44821-c0b6-4f30-a2d9-4c7e5c4ae01b,"its really great, and it listens, but the only issue is its memory",,John Crowder jr,4.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,c145521c-4cef-4275-9de6-e2d43e4dd129,I have opted for pro version but still it is messaging that your maximum limit has reached.,,RUPAK BANERJEE,1.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,cccb2e4e-2798-4c8e-82e8-495d6a83b1fd,"So you make me waste my time verifying my email to sign up. Then on top of that you require my phone # which i hesitatingly give you all for you to tell me ""We are not accepting new members at this time. What a crock of shite. By all means sign right up if you enjoy this kind of exploitation.",,Brian Anderson,1.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,353c4f5c-d203-4d1d-be8b-7c1ff7f4bc75,simply superb experience. unbelievable content.,,veeraiah KM,5.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,b6a96851-7d30-41d9-a600-193d7e3bca9e,"valuable work, exceptionally exponentially excellence !!",,Jack Perry,5.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,af87ff44-7a84-4ab3-9fff-324b09e51fcb,dislike that there's a conversation limit nonetheless the technology is amazing and so helpful. Just hope it doesn't make us all stupid and lazy.,,Michelle Shell Burleson,5.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,3d62a8c0-0e42-4184-a120-9e5fe11523cd,,,Arun Simon,4.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,62ce98d2-c323-4c57-982f-4d5c7c141439,"Claude AI benar-benar keren! Kemampuan bahasanya natural banget, ngobrol kayak sama manusia. Respons cepat, analisisnya mendalam, dan kreatif banget buat bantu nulis konten atau ide-ide segar. Gratis pula! =M Rekomendasi buat yang cari AI asisten cerdas.",,denden ruhdani,5.0,"Jul 14, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,7d5a306a-560e-4c9d-87e5-ab4d7ee6c66b,the best AI app I've found. my go to source; never lets me down!,,Deacon John Gaulin,5.0,"Jul 13, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,54da2584-f8ac-43b1-8878-1328f6b9d432,Good for school work an college level work,,TK Guest,4.0,"Jul 13, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,b8ec9a8f-e008-441f-a317-771c05df8d19,best AI version yet,,Matt Jenkins,5.0,"Jul 13, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,d9cc7222-7252-46fd-a33a-aaaaed379252,very good app,,musa halilu,5.0,"Jul 13, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,1214b4eb-fa36-425b-a801-1661f261c5aa,Get better answers to your questions with Claude.,,Nancy Serrano,4.0,"Jul 13, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,73ecda59-e384-4c36-9253-582759d345a3,"The best AI app for personal use. d you, Claude.",,Paola Rios Schaaf,5.0,"Jul 13, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,59ced7b2-8b0b-4adc-821b-98d9b6e9c8ba,Really great and easy to use,,Dave Robb,5.0,"Jul 13, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,b52f43d8-56c4-4039-8a10-c6e5ed07d415,"I've just started, lemme know what Claude really like. I'll come back soon.",,Animarjj,4.0,"Jul 13, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,d18e8c14-2cce-4942-8a55-4b0699911c12,"very much touchable and information also....,............. i really appreciate but lack of Info and also sometimes wrong answer provide..................... .....................................,................................................................................................................................................................................................................................................................................................................",,Yeasir Arafat,5.0,"Jul 13, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,4fe0df1f-a3ce-4439-95d5-148a374268cd,"It works well overall, but giving less points as I tried to copy paste from email into the chat and it did not have the copy paste option.",,Equilibre Organics,4.0,"Jul 13, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,afb939e7-2bac-409a-81f7-27ea99ad92c2,"Too helpful,too Kind and better than Chatgpt because of photos he didn't need money but chatgpt need it",,Saad Ali,5.0,"Jul 13, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,5c5396a0-7d7d-464f-b95f-b93ef674d434,The UI\\UX of the mobile app needs to be enhanced significantly. Especially when it comes to Research results. I can select the text or copy the research. When I choose the copy option only the few lines are copied in corrupted formatting. Tried it on three different android phones.,,Mohamad Nossier,2.0,"Jul 13, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,52ce114d-c150-479b-91cc-dd6f4d9d4a3f,Somewhat lacks in creative writing,,Sandeep Himatsingka,3.0,"Jul 13, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,ccfcacc3-9907-4f60-9b34-917236089528,all round great experience,,Denis V,5.0,"Jul 13, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,e615a90b-a896-455a-aeca-307dcbf7aae7,I love the content but frustrated by the constraints.... but it is the free version. seriously looking at the subscription,,Anthony Chape,4.0,"Jul 13, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,cce75b43-805e-4adc-a903-b13b9f71b227,"very very great this ai, best software",,MohammadReza Chitsazzadeh,5.0,"Jul 13, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,abaceaa5-c100-48e3-a651-4a7b7b0a6e4b,/D /1 �1H (.44 /'F4 '2 '�F ~'/4'G *H'F'&� H EG1 (3*G 'E,,Yadollah Kholghi,5.0,"Jul 13, 2025"
Claude by Anthropic,com.anthropic.claude,PRODUCTIVITY,0650b387-26ee-4d6d-a815-943a6eefaa67,not so good compared to ChatGPT and DeepSeek,,Lawrence Hiun,2.0,"Jul 13, 2025"
