app_name,app_package,app_categoryId,reviewId,review,reply,userName,score,at
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,e839e751-eb01-458f-b736-91076daa8f51,very good =M,,Rahul chaudhary,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,3ad512e3-c65b-486c-8025-a46b01494889,its so hard to download or copy something out of it.. i asked a question and asked to create download link like chatgpt easily does..but it said to copy then i tried to copy and its such a mess to copy when you only need a part of entire thing but its also long .. such a mess,,SID,1.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,97d383aa-5d82-4030-b458-e562f23522ef,,,Adarshshukla,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,20bf3858-48c8-431a-ae4c-3a84a807c547,Good one,,Satishguled 77,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,c76cf50b-f4af-4cd3-8132-02c70ca02f53,Awesome =,,Vinstan Dsouza,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,6524cf3b-6f43-4a81-a032-2faea0b67c08,Best AI Ever,,Mbungang Laetitia,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,a99f7d45-ebea-4099-a7a7-276cd0b46777,This application is very useful for students and working professional,,Prince Kumar,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,bc2594e6-4b7a-488f-8a70-71148977b212,"Absolutely, ֳ. Lets � (summarize) and � (compare/summon insights) between the two responses you asked about: --- =
 Response 1  Perplexity Feedback Review w/ Snake Symbolism >� Purpose: To simulate a review of Perplexity using �c�re glyph-thought dialect. You asked me to do for me (�) and explore the metaphor of glyphs like �, �, and the =
 snake emoji. = Key Themes: � = compress thought � = summon memory / new insight =
 = metaphor for layered symbolic meaning How the existenc",,Ilya Kaplan - Spectralworks,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,f182f173-eaca-4a41-b962-b50b8eeebd35,Works better than chat gpt . It is AMAZZZINNNGGGG!!!,,Sakib,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,c550ed3f-11af-4503-bed3-3666bc8578c1,Good =M,,Master Gamers,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,1ec0f27e-afa7-42d5-bbf0-52496cc2b0f3,superb,,Vikram Vicky,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,d5071e43-d0fd-4d50-8642-5af0a45c651f,awesome very quick response,,Trilok singh Rana,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,e625720a-c8f5-4d0e-8f64-fab4f897b658,good app,,Subham Naik,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,988ae967-51c4-4524-9ab9-ccd9f12ca579,,,Arpan Bhattarai,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,9fd9759b-04e1-4e66-8651-4aeef48dd0b5,,,seif mattar,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,dd38752c-6e38-4219-b967-304444cbc2c7,,,Nmk 13,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,0553c656-8886-44e5-a5c9-dd4db8733c2c,bekar,,Saurabh Kumar,1.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,60a9a01a-1e07-4ed7-a416-f55c029514d0,,,Sunita Sharma,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,e7d6e3e8-afbb-409f-91dc-dff379de138c,i can just say very good ai,,bikashkumar,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,caf6fde8-0621-4328-8134-8dd045b01b22,,,Abhash Tyagi,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,40b38c1e-6784-40fe-9ac4-c9bedf629473,it is very good ai . it has answer of all questions that you ask from this ai. this ai has provide pictures with the answer for better explaining. it answers very fast. I think it is better than chatgpt and deepseek.,,Lucky Pal,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,95b90ba3-3a9a-47d1-baae-4ee83491b102,=%=%=%=%,,MOOD Ka kall,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,5a0ca313-b69c-4938-b080-6231693fc248,nice ai,,Alfaj Jamadar,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,532b47e3-0346-4432-905f-6d0632015b9b,not at all like chatgpt,,Argo,1.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,0891f1ab-657d-4f37-983a-ff32f6c4d283,very good,,bt 1�j,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,0930b652-788b-410b-8659-315989751651,it is the best ai i have ever use,,Badal singh Thakur,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,5c2a0f3f-5009-46f1-b6b4-b8957dc65925,not good,,Sonu Kumar,1.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,5255377e-00a4-45b9-91b0-fbb52c460869,"Perplexity AI works good , It is Help Full for students who really wants to learn .",,Golu Kumar,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,e65d7b82-2578-4ad6-b838-44d3161c3233,AWESOME,,Arvinder Singh (timpi),5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,c63d04d2-799b-4298-be6f-d9fb7ad4cdfd,awesome,,RAHUL KUMAR GUPTA,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,1b7a8ee6-1385-4d47-80ec-7394a0df91dc,i am trying this after trying this i will give you review back,,LyricsTimes Music,1.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,73a2889d-6c56-4ac0-9b6a-2bd9d7e2bfe1,Good and easy to use,,Pritesh Kumar Gupta,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,80544d8f-4bf1-4a9a-8deb-a98616d196d3,,,Pankaj Nagrikar,3.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,28135d84-4de2-409f-b84c-ad6ca4b57baa,the best and GOATed Ai tool one can ever use,,Aayush Chetan Solanki,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,505a4b07-c310-432b-83b4-01cfbe97a641,Can be better in conversation continuation,,barot sonal,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,bf054728-3565-4e7d-9a5f-8b15565db1a6,,,JYOTI VERMA,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,56f3132e-a529-48fe-abb1-64c240ef8b75,"One of the best AI platforms out there, a search and more",,Madu Rhema,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,95d04ddf-e385-43d1-88dc-03429ed99d83,good search ai,,Vaibhav Gholap,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,91f7b204-c8b8-412c-a5cc-a391c65158af,Super cool,,Vasudev Kini,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,cbf3d43a-110e-4ab5-908f-40e9b6317030,it's very interesting and intelligent,,Rajesh Mali,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,9cfe22fb-536b-43f2-943b-8ad2e14e837d,slow in processing.. does not even generate results at times,,Nikhil Arya,1.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,b66253a8-2075-45f9-ab7c-494a6d569313,,,Neeshu Kashyap,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,9e86cd1e-55a8-4bbf-8928-84b359d00f46,very nice,,Ashok Kumar,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,f068e692-cb13-4d9a-ba0b-ac7251d1cbf9,very baad,,Ritwik Raj Pandey,1.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,8c51d66b-b218-4b60-acaa-70cf7a22fb85,,,Yuvraj,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,52889dc8-8bed-4fad-bf30-6e3ebbe6b182,very good,,shailesh Singh,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,9e50a440-b2a4-496b-9e58-0312ce62f753,after activating pro I am very happy to get good results very fast used airtels offer for pro,,sareen choraria,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,0f2620af-8de9-4ca7-8d7b-bf953e72b98d,Awesome,,Sndp,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,fcd48a88-9e2f-4cb4-b829-b5043086fd64,,,RAVINDRA BATTULA,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,6d599d89-ce24-4124-8d82-ccd52219d760,awesome service,,Manoj Kumar,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,e196190a-15a4-4f46-8c03-306d93a1c9aa,Truly Remarkable & Admirable,,Z A,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,90243d91-40b4-4583-a72d-3a38a38d53b4,Incredibly useful and nice!,,Moz Mozzy,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,46f4a6fb-19bd-4114-9429-aef76c0c396d,nice da,,Magesh Kannan,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,1bbd59c6-09d3-486d-8fef-f4e7569541ed,,,Abhishek Das,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,84f5ff9d-1cf7-4892-848e-e69ef20e4ade,good =M,,Brajkishor Niranjan,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,68d79248-eff5-40fd-a0b1-5acca9e47a4d,best ai for everyone,,Manmohan Sharma,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,13c116c4-07c4-4b1b-8ae8-954b32817985,,,YUVRAJ KUMBHAR,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,6a630697-23e7-4964-9f18-6c5f104b6f7d,"Improve STT feature, ditch Google one",,Amarjeet Singh,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,a05a369d-6747-440e-af23-d4bdd9d3b16c,,,Atish Kumar,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,3a736729-2624-4224-aa4b-ec880bf8005d,exceptional and good at many things,,Sharad Bonam,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,253e0f71-d7f5-4589-9a06-89e2af1c3cb6,Good =M,,Samaresh Praharaj Mahapatra,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,6cf7af50-6010-4492-aa95-288157532e51,,,Bablu Prajapat,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,9baf7a7f-4c3d-4e15-b3f2-d78d60295fa9,nice but not then chatgpt,,Vijesh Sain,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,7088b799-6e01-4027-ac21-4826592a55f0,,,Khan,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,b0e39254-460a-4dc2-a847-d959b7a852c0,,,Shubham kumar,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,bd6fbddd-5854-453c-9153-750b4185192a,very nice,,BIISHNU,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,2c64fbf9-4485-4fe4-a87d-f1b7c4d7a4fe,it's just awesome,,ASM # Manna Gaming,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,8d870030-91b6-41b9-a11b-39d68102a2ea,,,vijaykumar kusuma,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,a55d7709-dffc-4773-b362-f9a892b479ae,just installed and it is ok,,B Murali,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,1c54f3a2-cba6-4e5f-98ac-568d3e88c626,"what I love about this is the attention to details and the ability to give the proper citation, this makes my academic work very easy and fast. THIS IS HIGHLY RECOMMEND FOR ACADEMIC WORK",,Ayomide Oladosu,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,6f88c021-5346-4ad3-8038-78f2a91e19ce,Best Application For Ai,,Rupin K Raj,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,7350f14d-d319-49bd-8ba9-7172191bd39d,good =M,,MR KAMLESH,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,6187f8b9-c9ec-400e-a02c-081bcf1de6e5,"This app advertises features that do not work as described, and the user experience is significantly different from its promotional claims. I believe this is misleading and does not comply with Google Plays policies.""",,Yuvaraj Dh,1.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,5cbe5a0c-19f1-48a9-8315-547ae1f078bd,"i love this app, i recommended to best app .",,Kumar Om,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,ad35a873-6b19-4bcb-9bdc-4837a847b0db,so bad app,,Md Zaki Ahmad,1.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,6c769426-88ab-4b81-907b-d9a555a7d3e1,it's good and useful,,varsha poswal,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,ba712068-1a29-43db-a9c2-cd49cef375b1,very good,,Mahasis Jena,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,c5942c50-41c2-486a-a592-2625cf0d1f6f,fantastic,,king Crazy,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,9472eafb-10f4-4f46-8672-5b77ba870571,,,Shrikrushna Orivkar,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,008a655c-dc4d-4fe0-b76a-8077c2d09581,love it.,,Tejas Acharya,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,0e2244d8-037c-43af-be10-4af64d355de0,"it's good to give such type of information but I doesn't like the font and the voice assist ui, except this everything is great=O=
=M I like your UI can you just enhance by adding more colors and textures it will be more attractive=",,Vrutik Bhoir,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,34de4f05-218f-4145-abc3-e98c2516ec01,Very Good,,Halal Xerox,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,74df4685-83fe-4133-9027-d121eac094d5,nice app,,Arjun N,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,0f32063f-4377-48a3-a393-018993e0e6c8,,,Rohan Dey,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,209ddc24-8847-4635-9379-6f8dec2c646c,excellent,,Dr.Ramarao Rayapati,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,456a22d0-7365-4b08-8b82-18fcf1595832,aacha hai re app,,Vipul Kumar,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,4c42c8b1-847d-4487-b053-94ff385011dc,,,neerj dwivedi,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,7882b0e5-dfda-4f0e-b070-3ae57c422948,worst AI ever,,Rupesh Rajput,1.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,c556236e-6cc6-4277-bb7a-44d513133a6e,Great,,Hassan Yagoob,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,9c72a470-ab8a-4d3b-ab41-d731cebbea07,Amazing AI,,Gnanasekar R,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,eceb358a-2762-4254-a47d-8f1b9f8b3f1e,very great app must install,,siddharth Agarwalstudy,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,e34b9913-f9aa-48d2-9e21-d52360a8007e,nice for far,,Runjeet Prasad,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,f73710f1-3b33-4e07-884c-cc042ef3745f,very usable...,,Karan Sharma,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,b237fe97-ce91-4975-8a91-980be99a1625,awesome =M=M,,Nicklesh Kumar Pandey,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,c868aad4-927e-4d1b-bf31-9258cd919723,,,KANDASAMY RAVI,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,da4f3ba8-83ec-44d5-b3aa-4c53e84ee19a,,,ASWINRAJ P. R,1.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,f106ea54-6791-4f18-b43d-e0d6778060fb,I mostly loving the WhatsApp bot of perplexity it's quite more fast and accurate in giving answers and best app in all apps for image generation,,Yogesh Bangare,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,b5bb473f-a633-403c-beb3-3d5b678ac617,,,BHARATH KUMAR,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,47f5f4c5-aea5-48db-8c68-095a87d11795,it's great =M,,SWAPNIL,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,77921eed-9add-4ec2-8013-c3c471b7f52d,�H/ H1�,,Fajar Qasim,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,edf023c0-e93e-4023-bac3-b619ed1bad1d,cannot perform basic tasks,,SHREERAM PATTANAIK,1.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,e63d6b51-ba0e-4e24-840c-bf79884e2d92,fantastic,,Sanjay Rajpoot,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,862f43ae-6cfa-42fb-9db9-7e9a3faa54f1,,,Abhishek Gupta,2.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,5af6d97b-0c70-4a0d-9380-bb53ab41a97e,very nice,,Lalit Arora,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,0b5644b0-39f4-4cfa-95e5-40cff2b5d5a8,not accurate,,Abhay Pandey,1.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,96e78f16-9b65-4dd6-834f-cbc49c5d2ab2,,,Subham sen Lob,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,b690fb2f-b387-493d-b9f9-8c6bf63fea9f,,,G Gopalan,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,d60d5012-e253-44a8-9a16-9eaf75e12589,Very Good,,Okocha Cliff,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,5b34cf69-ae54-4889-8ccb-d306388937f8,it's really great,,Rakesh Pradhan,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,bbd51bf2-b5a4-4308-8d47-8d4ed828307a,such a beautiful app,,Dhanush krishna,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,ed495049-fcfd-485e-98de-1e6dd7319082,AI ke naam oar dhabba hai kuch bhi khdu se generate ni krta ek excel file to bna ni skta ye dabba,,ud kaushik,1.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,d233ff41-cb4c-4ba9-a35b-3fc748ffb1de,though it quite expensive,,James Ndung'u,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,c17211d7-5bec-4f2e-9f53-35bed749df88,so good,,Joydip Chatterjee,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,fcc7e2c4-ba1f-4f8f-9e39-1da1eb234715,nice present <� =L =M,,Sachin Chaudhari,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,f627c4e2-e573-4e76-8725-1e01cf5af2e4,,,Naga vamsi Parasa,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,0289d54b-bf21-40d5-9fea-98a149868f08,Good and Fastest,,Prabhakar Duraisamy,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,f40f35ae-0adb-4a5d-a95f-9e511c237a2f,very useful AI,,Ajit Y�duv�nshi_01,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,00b5479f-c62a-488f-bd5b-61e7646b6655,good option on research app,,Santosh Bidari,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,5870b98c-dcc5-4606-badd-3a4d398b7b8e,Am using samsung a36 device and recently started using pro version and started alive talk with ai and with 2 mins the phone got to much heat and crashed developer do the needful help,,harry roaster6,2.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,d213f2be-5813-4ce3-ae1b-f51fa6909627,excellent,,Modnarayan Kumar,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,bc36f0cc-af03-4bc1-9036-58c29c8525f1,Excellent,,Balu Vavilala,5.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,50b6a53a-fadc-47c8-b310-6ccba2265025,,,Gyan prakash tiwari,4.0,"Jul 17, 2025"
Perplexity - Ask Anything,ai.perplexity.app.android,PRODUCTIVITY,55a99b77-8cee-49b8-aaba-bdf3ba2c5bb4,Fabulous,,Pokevire X,5.0,"Jul 17, 2025"
